datetime,discharge_m3s,station,station_id
2024-10-27,450.13,kemijoki_isohaara,6900100
2024-10-28,433.64,kemijoki_isohaara,6900100
2024-10-29,451.55,kemijoki_isohaara,6900100
2024-10-30,419.01,kemijoki_isohaara,6900100
2024-10-31,408.64,kemijoki_isohaara,6900100
2024-11-01,438.36,kemijoki_isohaara,6900100
2024-11-02,485.12,kemijoki_isohaara,6900100
2024-11-03,460.69,kemijoki_isohaara,6900100
2024-11-04,418.26,kemijoki_isohaara,6900100
2024-11-05,392.43,kemijoki_isohaara,6900100
2024-11-06,381.86,kemijoki_isohaara,6900100
2024-11-07,474.8,kemijoki_isohaara,6900100
2024-11-08,404.39,kemijoki_isohaara,6900100
2024-11-09,423.91,kemijoki_isohaara,6900100
2024-11-10,474.96,kemijoki_isohaara,6900100
2024-11-11,383.97,kemijoki_isohaara,6900100
2024-11-12,480.26,kemijoki_isohaara,6900100
2024-11-13,426.14,kemijoki_isohaara,6900100
2024-11-14,398.39,kemijoki_isohaara,6900100
2024-11-15,426.33,kemijoki_isohaara,6900100
2024-11-16,411.6,kemijoki_isohaara,6900100
2024-11-17,447.67,kemijoki_isohaara,6900100
2024-11-18,413.91,kemijoki_isohaara,6900100
2024-11-19,374.74,kemijoki_isohaara,6900100
2024-11-20,427.16,kemijoki_isohaara,6900100
2024-11-21,391.95,kemijoki_isohaara,6900100
2024-11-22,440.33,kemijoki_isohaara,6900100
2024-11-23,397.2,kemijoki_isohaara,6900100
2024-11-24,418.87,kemijoki_isohaara,6900100
2024-11-25,439.66,kemijoki_isohaara,6900100
2024-11-26,427.41,kemijoki_isohaara,6900100
2024-11-27,441.76,kemijoki_isohaara,6900100
2024-11-28,455.09,kemijoki_isohaara,6900100
2024-11-29,398.1,kemijoki_isohaara,6900100
2024-11-30,432.0,kemijoki_isohaara,6900100
2024-12-01,330.79,kemijoki_isohaara,6900100
2024-12-02,441.67,kemijoki_isohaara,6900100
2024-12-03,424.67,kemijoki_isohaara,6900100
2024-12-04,403.51,kemijoki_isohaara,6900100
2024-12-05,443.79,kemijoki_isohaara,6900100
2024-12-06,470.35,kemijoki_isohaara,6900100
2024-12-07,419.24,kemijoki_isohaara,6900100
2024-12-08,404.71,kemijoki_isohaara,6900100
2024-12-09,439.12,kemijoki_isohaara,6900100
2024-12-10,392.6,kemijoki_isohaara,6900100
2024-12-11,413.53,kemijoki_isohaara,6900100
2024-12-12,471.89,kemijoki_isohaara,6900100
2024-12-13,435.93,kemijoki_isohaara,6900100
2024-12-14,375.74,kemijoki_isohaara,6900100
2024-12-15,378.29,kemijoki_isohaara,6900100
2024-12-16,439.02,kemijoki_isohaara,6900100
2024-12-17,460.73,kemijoki_isohaara,6900100
2024-12-18,383.85,kemijoki_isohaara,6900100
2024-12-19,447.94,kemijoki_isohaara,6900100
2024-12-20,475.24,kemijoki_isohaara,6900100
2024-12-21,492.52,kemijoki_isohaara,6900100
2024-12-22,444.27,kemijoki_isohaara,6900100
2024-12-23,449.71,kemijoki_isohaara,6900100
2024-12-24,367.87,kemijoki_isohaara,6900100
2024-12-25,499.09,kemijoki_isohaara,6900100
2024-12-26,416.16,kemijoki_isohaara,6900100
2024-12-27,405.06,kemijoki_isohaara,6900100
2024-12-28,426.09,kemijoki_isohaara,6900100
2024-12-29,480.86,kemijoki_isohaara,6900100
2024-12-30,502.45,kemijoki_isohaara,6900100
2024-12-31,437.89,kemijoki_isohaara,6900100
2015-01-01,146.9,kokemaenjoki_pori,3500200
2015-01-02,135.01,kokemaenjoki_pori,3500200
2015-01-03,163.04,kokemaenjoki_pori,3500200
2015-01-04,128.17,kokemaenjoki_pori,3500200
2015-01-05,153.94,kokemaenjoki_pori,3500200
2015-01-06,151.75,kokemaenjoki_pori,3500200
2015-01-07,178.64,kokemaenjoki_pori,3500200
2015-01-08,133.85,kokemaenjoki_pori,3500200
2015-01-09,144.09,kokemaenjoki_pori,3500200
2015-01-10,152.5,kokemaenjoki_pori,3500200
2015-01-11,151.83,kokemaenjoki_pori,3500200
2015-01-12,147.96,kokemaenjoki_pori,3500200
2015-01-13,153.11,kokemaenjoki_pori,3500200
2015-01-14,140.14,kokemaenjoki_pori,3500200
2015-01-15,157.93,kokemaenjoki_pori,3500200
2015-01-16,128.46,kokemaenjoki_pori,3500200
2015-01-17,153.72,kokemaenjoki_pori,3500200
2015-01-18,147.4,kokemaenjoki_pori,3500200
2015-01-19,165.18,kokemaenjoki_pori,3500200
2015-01-20,173.31,kokemaenjoki_pori,3500200
2015-01-21,150.36,kokemaenjoki_pori,3500200
2015-01-22,169.3,kokemaenjoki_pori,3500200
2015-01-23,150.52,kokemaenjoki_pori,3500200
2015-01-24,143.37,kokemaenjoki_pori,3500200
2015-01-25,173.21,kokemaenjoki_pori,3500200
2015-01-26,159.73,kokemaenjoki_pori,3500200
2015-01-27,154.05,kokemaenjoki_pori,3500200
2015-01-28,161.56,kokemaenjoki_pori,3500200
2015-01-29,157.02,kokemaenjoki_pori,3500200
2015-01-30,153.24,kokemaenjoki_pori,3500200
2015-01-31,139.41,kokemaenjoki_pori,3500200
2015-02-01,151.03,kokemaenjoki_pori,3500200
2015-02-02,160.86,kokemaenjoki_pori,3500200
2015-02-03,152.65,kokemaenjoki_pori,3500200
2015-02-04,163.93,kokemaenjoki_pori,3500200
2015-02-05,158.22,kokemaenjoki_pori,3500200
2015-02-06,144.34,kokemaenjoki_pori,3500200
2015-02-07,139.49,kokemaenjoki_pori,3500200
2015-02-08,152.28,kokemaenjoki_pori,3500200
2015-02-09,148.24,kokemaenjoki_pori,3500200
2015-02-10,157.71,kokemaenjoki_pori,3500200
2015-02-11,146.12,kokemaenjoki_pori,3500200
2015-02-12,147.25,kokemaenjoki_pori,3500200
2015-02-13,165.61,kokemaenjoki_pori,3500200
2015-02-14,155.66,kokemaenjoki_pori,3500200
2015-02-15,146.31,kokemaenjoki_pori,3500200
2015-02-16,154.24,kokemaenjoki_pori,3500200
2015-02-17,169.23,kokemaenjoki_pori,3500200
2015-02-18,157.31,kokemaenjoki_pori,3500200
2015-02-19,160.61,kokemaenjoki_pori,3500200
2015-02-20,145.84,kokemaenjoki_pori,3500200
2015-02-21,165.43,kokemaenjoki_pori,3500200
2015-02-22,179.67,kokemaenjoki_pori,3500200
2015-02-23,145.51,kokemaenjoki_pori,3500200
2015-02-24,141.26,kokemaenjoki_pori,3500200
2015-02-25,156.25,kokemaenjoki_pori,3500200
2015-02-26,164.02,kokemaenjoki_pori,3500200
2015-02-27,153.46,kokemaenjoki_pori,3500200
2015-02-28,142.98,kokemaenjoki_pori,3500200
2015-03-01,153.49,kokemaenjoki_pori,3500200
2015-03-02,161.4,kokemaenjoki_pori,3500200
2015-03-03,150.5,kokemaenjoki_pori,3500200
2015-03-04,161.85,kokemaenjoki_pori,3500200
2015-03-05,168.2,kokemaenjoki_pori,3500200
2015-03-06,158.3,kokemaenjoki_pori,3500200
2015-03-07,155.65,kokemaenjoki_pori,3500200
2015-03-08,165.43,kokemaenjoki_pori,3500200
2015-03-09,147.29,kokemaenjoki_pori,3500200
2015-03-10,146.68,kokemaenjoki_pori,3500200
2015-03-11,154.78,kokemaenjoki_pori,3500200
2015-03-12,152.92,kokemaenjoki_pori,3500200
2015-03-13,150.19,kokemaenjoki_pori,3500200
2015-03-14,179.96,kokemaenjoki_pori,3500200
2015-03-15,184.61,kokemaenjoki_pori,3500200
2015-03-16,157.84,kokemaenjoki_pori,3500200
2015-03-17,163.88,kokemaenjoki_pori,3500200
2015-03-18,162.08,kokemaenjoki_pori,3500200
2015-03-19,177.75,kokemaenjoki_pori,3500200
2015-03-20,181.51,kokemaenjoki_pori,3500200
2015-03-21,149.35,kokemaenjoki_pori,3500200
2015-03-22,176.07,kokemaenjoki_pori,3500200
2015-03-23,158.58,kokemaenjoki_pori,3500200
2015-03-24,194.62,kokemaenjoki_pori,3500200
2015-03-25,182.66,kokemaenjoki_pori,3500200
2015-03-26,171.52,kokemaenjoki_pori,3500200
2015-03-27,180.91,kokemaenjoki_pori,3500200
2015-03-28,183.6,kokemaenjoki_pori,3500200
2015-03-29,196.02,kokemaenjoki_pori,3500200
2015-03-30,205.4,kokemaenjoki_pori,3500200
2015-03-31,185.26,kokemaenjoki_pori,3500200
2015-04-01,222.3,kokemaenjoki_pori,3500200
2015-04-02,224.15,kokemaenjoki_pori,3500200
2015-04-03,201.51,kokemaenjoki_pori,3500200
2015-04-04,216.81,kokemaenjoki_pori,3500200
2015-04-05,239.91,kokemaenjoki_pori,3500200
2015-04-06,239.92,kokemaenjoki_pori,3500200
2015-04-07,228.09,kokemaenjoki_pori,3500200
2015-04-08,246.35,kokemaenjoki_pori,3500200
2015-04-09,276.08,kokemaenjoki_pori,3500200
2015-04-10,250.09,kokemaenjoki_pori,3500200
2015-04-11,247.87,kokemaenjoki_pori,3500200
2015-04-12,262.65,kokemaenjoki_pori,3500200
2015-04-13,269.39,kokemaenjoki_pori,3500200
2015-04-14,266.79,kokemaenjoki_pori,3500200
2015-04-15,283.23,kokemaenjoki_pori,3500200
2015-04-16,270.26,kokemaenjoki_pori,3500200
2015-04-17,282.28,kokemaenjoki_pori,3500200
2015-04-18,303.27,kokemaenjoki_pori,3500200
2015-04-19,280.72,kokemaenjoki_pori,3500200
2015-04-20,314.77,kokemaenjoki_pori,3500200
2015-04-21,287.19,kokemaenjoki_pori,3500200
2015-04-22,294.4,kokemaenjoki_pori,3500200
2015-04-23,311.69,kokemaenjoki_pori,3500200
2015-04-24,323.64,kokemaenjoki_pori,3500200
2015-04-25,337.92,kokemaenjoki_pori,3500200
2015-04-26,326.34,kokemaenjoki_pori,3500200
2015-04-27,324.86,kokemaenjoki_pori,3500200
2015-04-28,335.29,kokemaenjoki_pori,3500200
2015-04-29,320.15,kokemaenjoki_pori,3500200
2015-04-30,331.53,kokemaenjoki_pori,3500200
2015-05-01,316.53,kokemaenjoki_pori,3500200
2015-05-02,329.83,kokemaenjoki_pori,3500200
2015-05-03,326.14,kokemaenjoki_pori,3500200
2015-05-04,316.86,kokemaenjoki_pori,3500200
2015-05-05,325.15,kokemaenjoki_pori,3500200
2015-05-06,322.23,kokemaenjoki_pori,3500200
2015-05-07,330.11,kokemaenjoki_pori,3500200
2015-05-08,295.79,kokemaenjoki_pori,3500200
2015-05-09,308.48,kokemaenjoki_pori,3500200
2015-05-10,296.47,kokemaenjoki_pori,3500200
2015-05-11,309.59,kokemaenjoki_pori,3500200
2015-05-12,303.22,kokemaenjoki_pori,3500200
2015-05-13,295.18,kokemaenjoki_pori,3500200
2015-05-14,276.32,kokemaenjoki_pori,3500200
2015-05-15,288.11,kokemaenjoki_pori,3500200
2015-05-16,255.73,kokemaenjoki_pori,3500200
2015-05-17,247.59,kokemaenjoki_pori,3500200
2015-05-18,246.71,kokemaenjoki_pori,3500200
2015-05-19,254.46,kokemaenjoki_pori,3500200
2015-05-20,256.36,kokemaenjoki_pori,3500200
2015-05-21,210.38,kokemaenjoki_pori,3500200
2015-05-22,251.94,kokemaenjoki_pori,3500200
2015-05-23,233.24,kokemaenjoki_pori,3500200
2015-05-24,209.11,kokemaenjoki_pori,3500200
2015-05-25,222.2,kokemaenjoki_pori,3500200
2015-05-26,228.03,kokemaenjoki_pori,3500200
2015-05-27,217.73,kokemaenjoki_pori,3500200
2015-05-28,218.58,kokemaenjoki_pori,3500200
2015-05-29,187.04,kokemaenjoki_pori,3500200
2015-05-30,193.33,kokemaenjoki_pori,3500200
2015-05-31,183.77,kokemaenjoki_pori,3500200
2015-06-01,209.14,kokemaenjoki_pori,3500200
2015-06-02,193.82,kokemaenjoki_pori,3500200
2015-06-03,214.88,kokemaenjoki_pori,3500200
2015-06-04,175.43,kokemaenjoki_pori,3500200
2015-06-05,169.85,kokemaenjoki_pori,3500200
2015-06-06,173.71,kokemaenjoki_pori,3500200
2015-06-07,188.12,kokemaenjoki_pori,3500200
2015-06-08,166.8,kokemaenjoki_pori,3500200
2015-06-09,170.27,kokemaenjoki_pori,3500200
2015-06-10,168.21,kokemaenjoki_pori,3500200
2015-06-11,166.0,kokemaenjoki_pori,3500200
2015-06-12,156.97,kokemaenjoki_pori,3500200
2015-06-13,161.36,kokemaenjoki_pori,3500200
2015-06-14,159.75,kokemaenjoki_pori,3500200
2015-06-15,160.64,kokemaenjoki_pori,3500200
2015-06-16,170.2,kokemaenjoki_pori,3500200
2015-06-17,178.39,kokemaenjoki_pori,3500200
2015-06-18,149.08,kokemaenjoki_pori,3500200
2015-06-19,153.4,kokemaenjoki_pori,3500200
2015-06-20,148.1,kokemaenjoki_pori,3500200
2015-06-21,158.77,kokemaenjoki_pori,3500200
2015-06-22,150.38,kokemaenjoki_pori,3500200
2015-06-23,158.59,kokemaenjoki_pori,3500200
2015-06-24,167.79,kokemaenjoki_pori,3500200
2015-06-25,127.61,kokemaenjoki_pori,3500200
2015-06-26,160.58,kokemaenjoki_pori,3500200
2015-06-27,149.92,kokemaenjoki_pori,3500200
2015-06-28,159.88,kokemaenjoki_pori,3500200
2015-06-29,144.82,kokemaenjoki_pori,3500200
2015-06-30,167.72,kokemaenjoki_pori,3500200
2015-07-01,164.51,kokemaenjoki_pori,3500200
2015-07-02,160.64,kokemaenjoki_pori,3500200
2015-07-03,163.04,kokemaenjoki_pori,3500200
2015-07-04,146.06,kokemaenjoki_pori,3500200
2015-07-05,147.4,kokemaenjoki_pori,3500200
2015-07-06,162.45,kokemaenjoki_pori,3500200
2015-07-07,145.7,kokemaenjoki_pori,3500200
2015-07-08,170.02,kokemaenjoki_pori,3500200
2015-07-09,150.53,kokemaenjoki_pori,3500200
2015-07-10,159.59,kokemaenjoki_pori,3500200
2015-07-11,177.15,kokemaenjoki_pori,3500200
2015-07-12,146.28,kokemaenjoki_pori,3500200
2015-07-13,154.79,kokemaenjoki_pori,3500200
2015-07-14,165.63,kokemaenjoki_pori,3500200
2015-07-15,164.49,kokemaenjoki_pori,3500200
2015-07-16,150.41,kokemaenjoki_pori,3500200
2015-07-17,148.33,kokemaenjoki_pori,3500200
2015-07-18,151.45,kokemaenjoki_pori,3500200
2015-07-19,169.94,kokemaenjoki_pori,3500200
2015-07-20,150.94,kokemaenjoki_pori,3500200
2015-07-21,154.86,kokemaenjoki_pori,3500200
2015-07-22,149.31,kokemaenjoki_pori,3500200
2015-07-23,161.76,kokemaenjoki_pori,3500200
2015-07-24,155.71,kokemaenjoki_pori,3500200
2015-07-25,142.96,kokemaenjoki_pori,3500200
2015-07-26,143.34,kokemaenjoki_pori,3500200
2015-07-27,132.02,kokemaenjoki_pori,3500200
2015-07-28,144.86,kokemaenjoki_pori,3500200
2015-07-29,162.73,kokemaenjoki_pori,3500200
2015-07-30,168.56,kokemaenjoki_pori,3500200
2015-07-31,161.54,kokemaenjoki_pori,3500200
2015-08-01,160.1,kokemaenjoki_pori,3500200
2015-08-02,152.61,kokemaenjoki_pori,3500200
2015-08-03,162.52,kokemaenjoki_pori,3500200
2015-08-04,157.15,kokemaenjoki_pori,3500200
2015-08-05,173.85,kokemaenjoki_pori,3500200
2015-08-06,152.92,kokemaenjoki_pori,3500200
2015-08-07,168.77,kokemaenjoki_pori,3500200
2015-08-08,163.62,kokemaenjoki_pori,3500200
2015-08-09,162.09,kokemaenjoki_pori,3500200
2015-08-10,131.87,kokemaenjoki_pori,3500200
2015-08-11,164.22,kokemaenjoki_pori,3500200
2015-08-12,152.6,kokemaenjoki_pori,3500200
2015-08-13,149.12,kokemaenjoki_pori,3500200
2015-08-14,137.69,kokemaenjoki_pori,3500200
2015-08-15,153.94,kokemaenjoki_pori,3500200
2015-08-16,154.37,kokemaenjoki_pori,3500200
2015-08-17,139.67,kokemaenjoki_pori,3500200
2015-08-18,137.79,kokemaenjoki_pori,3500200
2015-08-19,159.35,kokemaenjoki_pori,3500200
2015-08-20,163.59,kokemaenjoki_pori,3500200
2015-08-21,156.09,kokemaenjoki_pori,3500200
2015-08-22,166.66,kokemaenjoki_pori,3500200
2015-08-23,153.05,kokemaenjoki_pori,3500200
2015-08-24,153.4,kokemaenjoki_pori,3500200
2015-08-25,143.91,kokemaenjoki_pori,3500200
2015-08-26,136.84,kokemaenjoki_pori,3500200
2015-08-27,174.4,kokemaenjoki_pori,3500200
2015-08-28,166.44,kokemaenjoki_pori,3500200
2015-08-29,138.68,kokemaenjoki_pori,3500200
2015-08-30,155.71,kokemaenjoki_pori,3500200
2015-08-31,152.9,kokemaenjoki_pori,3500200
2015-09-01,150.99,kokemaenjoki_pori,3500200
2015-09-02,149.5,kokemaenjoki_pori,3500200
2015-09-03,158.19,kokemaenjoki_pori,3500200
2015-09-04,163.0,kokemaenjoki_pori,3500200
2015-09-05,158.43,kokemaenjoki_pori,3500200
2015-09-06,152.67,kokemaenjoki_pori,3500200
2015-09-07,152.27,kokemaenjoki_pori,3500200
2015-09-08,164.3,kokemaenjoki_pori,3500200
2015-09-09,159.1,kokemaenjoki_pori,3500200
2015-09-10,154.8,kokemaenjoki_pori,3500200
2015-09-11,153.61,kokemaenjoki_pori,3500200
2015-09-12,157.8,kokemaenjoki_pori,3500200
2015-09-13,148.85,kokemaenjoki_pori,3500200
2015-09-14,163.04,kokemaenjoki_pori,3500200
2015-09-15,142.17,kokemaenjoki_pori,3500200
2015-09-16,149.47,kokemaenjoki_pori,3500200
2015-09-17,160.72,kokemaenjoki_pori,3500200
2015-09-18,141.54,kokemaenjoki_pori,3500200
2015-09-19,136.7,kokemaenjoki_pori,3500200
2015-09-20,154.69,kokemaenjoki_pori,3500200
2015-09-21,135.34,kokemaenjoki_pori,3500200
2015-09-22,139.71,kokemaenjoki_pori,3500200
2015-09-23,162.32,kokemaenjoki_pori,3500200
2015-09-24,151.75,kokemaenjoki_pori,3500200
2015-09-25,168.14,kokemaenjoki_pori,3500200
2015-09-26,140.75,kokemaenjoki_pori,3500200
2015-09-27,152.97,kokemaenjoki_pori,3500200
2015-09-28,158.4,kokemaenjoki_pori,3500200
2015-09-29,141.12,kokemaenjoki_pori,3500200
2015-09-30,165.35,kokemaenjoki_pori,3500200
2015-10-01,159.62,kokemaenjoki_pori,3500200
2015-10-02,136.3,kokemaenjoki_pori,3500200
2015-10-03,153.58,kokemaenjoki_pori,3500200
2015-10-04,158.25,kokemaenjoki_pori,3500200
2015-10-05,147.51,kokemaenjoki_pori,3500200
2015-10-06,137.72,kokemaenjoki_pori,3500200
2015-10-07,157.06,kokemaenjoki_pori,3500200
2015-10-08,178.32,kokemaenjoki_pori,3500200
2015-10-09,149.74,kokemaenjoki_pori,3500200
2015-10-10,171.26,kokemaenjoki_pori,3500200
2015-10-11,145.72,kokemaenjoki_pori,3500200
2015-10-12,156.37,kokemaenjoki_pori,3500200
2015-10-13,162.49,kokemaenjoki_pori,3500200
2015-10-14,153.91,kokemaenjoki_pori,3500200
2015-10-15,150.72,kokemaenjoki_pori,3500200
2015-10-16,161.99,kokemaenjoki_pori,3500200
2015-10-17,174.81,kokemaenjoki_pori,3500200
2015-10-18,157.31,kokemaenjoki_pori,3500200
2015-10-19,148.32,kokemaenjoki_pori,3500200
2015-10-20,151.91,kokemaenjoki_pori,3500200
2015-10-21,181.72,kokemaenjoki_pori,3500200
2015-10-22,155.48,kokemaenjoki_pori,3500200
2015-10-23,147.46,kokemaenjoki_pori,3500200
2015-10-24,141.4,kokemaenjoki_pori,3500200
2015-10-25,133.92,kokemaenjoki_pori,3500200
2015-10-26,158.0,kokemaenjoki_pori,3500200
2015-10-27,161.2,kokemaenjoki_pori,3500200
2015-10-28,149.64,kokemaenjoki_pori,3500200
2015-10-29,153.84,kokemaenjoki_pori,3500200
2015-10-30,141.12,kokemaenjoki_pori,3500200
2015-10-31,155.46,kokemaenjoki_pori,3500200
2015-11-01,159.3,kokemaenjoki_pori,3500200
2015-11-02,148.11,kokemaenjoki_pori,3500200
2015-11-03,172.59,kokemaenjoki_pori,3500200
2015-11-04,144.79,kokemaenjoki_pori,3500200
2015-11-05,157.12,kokemaenjoki_pori,3500200
2015-11-06,163.33,kokemaenjoki_pori,3500200
2015-11-07,153.15,kokemaenjoki_pori,3500200
2015-11-08,151.93,kokemaenjoki_pori,3500200
2015-11-09,138.28,kokemaenjoki_pori,3500200
2015-11-10,168.93,kokemaenjoki_pori,3500200
2015-11-11,152.13,kokemaenjoki_pori,3500200
2015-11-12,159.91,kokemaenjoki_pori,3500200
2015-11-13,161.4,kokemaenjoki_pori,3500200
2015-11-14,147.09,kokemaenjoki_pori,3500200
2015-11-15,151.83,kokemaenjoki_pori,3500200
2015-11-16,168.68,kokemaenjoki_pori,3500200
2015-11-17,141.71,kokemaenjoki_pori,3500200
2015-11-18,177.41,kokemaenjoki_pori,3500200
2015-11-19,145.81,kokemaenjoki_pori,3500200
2015-11-20,141.03,kokemaenjoki_pori,3500200
2015-11-21,155.46,kokemaenjoki_pori,3500200
2015-11-22,178.29,kokemaenjoki_pori,3500200
2015-11-23,132.98,kokemaenjoki_pori,3500200
2015-11-24,152.45,kokemaenjoki_pori,3500200
2015-11-25,159.24,kokemaenjoki_pori,3500200
2015-11-26,154.37,kokemaenjoki_pori,3500200
2015-11-27,158.2,kokemaenjoki_pori,3500200
2015-11-28,146.1,kokemaenjoki_pori,3500200
2015-11-29,147.4,kokemaenjoki_pori,3500200
2015-11-30,152.37,kokemaenjoki_pori,3500200
2015-12-01,141.57,kokemaenjoki_pori,3500200
2015-12-02,153.51,kokemaenjoki_pori,3500200
2015-12-03,149.72,kokemaenjoki_pori,3500200
2015-12-04,148.83,kokemaenjoki_pori,3500200
2015-12-05,157.53,kokemaenjoki_pori,3500200
2015-12-06,133.97,kokemaenjoki_pori,3500200
2015-12-07,151.48,kokemaenjoki_pori,3500200
2015-12-08,179.49,kokemaenjoki_pori,3500200
2015-12-09,142.05,kokemaenjoki_pori,3500200
2015-12-10,168.14,kokemaenjoki_pori,3500200
2015-12-11,154.6,kokemaenjoki_pori,3500200
2015-12-12,147.37,kokemaenjoki_pori,3500200
2015-12-13,139.47,kokemaenjoki_pori,3500200
2015-12-14,155.54,kokemaenjoki_pori,3500200
2015-12-15,169.99,kokemaenjoki_pori,3500200
2015-12-16,149.72,kokemaenjoki_pori,3500200
2015-12-17,153.11,kokemaenjoki_pori,3500200
2015-12-18,165.11,kokemaenjoki_pori,3500200
2015-12-19,157.75,kokemaenjoki_pori,3500200
2015-12-20,136.7,kokemaenjoki_pori,3500200
2015-12-21,155.09,kokemaenjoki_pori,3500200
2015-12-22,170.63,kokemaenjoki_pori,3500200
2015-12-23,153.59,kokemaenjoki_pori,3500200
2015-12-24,123.84,kokemaenjoki_pori,3500200
2015-12-25,158.27,kokemaenjoki_pori,3500200
2015-12-26,151.82,kokemaenjoki_pori,3500200
2015-12-27,133.88,kokemaenjoki_pori,3500200
2015-12-28,135.53,kokemaenjoki_pori,3500200
2015-12-29,164.73,kokemaenjoki_pori,3500200
2015-12-30,145.94,kokemaenjoki_pori,3500200
2015-12-31,144.02,kokemaenjoki_pori,3500200
2016-01-01,153.61,kokemaenjoki_pori,3500200
2016-01-02,146.91,kokemaenjoki_pori,3500200
2016-01-03,155.1,kokemaenjoki_pori,3500200
2016-01-04,151.77,kokemaenjoki_pori,3500200
2016-01-05,140.8,kokemaenjoki_pori,3500200
2016-01-06,148.38,kokemaenjoki_pori,3500200
2016-01-07,158.87,kokemaenjoki_pori,3500200
2016-01-08,154.46,kokemaenjoki_pori,3500200
2016-01-09,153.1,kokemaenjoki_pori,3500200
2016-01-10,175.31,kokemaenjoki_pori,3500200
2016-01-11,162.04,kokemaenjoki_pori,3500200
2016-01-12,163.38,kokemaenjoki_pori,3500200
2016-01-13,152.17,kokemaenjoki_pori,3500200
2016-01-14,156.42,kokemaenjoki_pori,3500200
2016-01-15,149.26,kokemaenjoki_pori,3500200
2016-01-16,162.55,kokemaenjoki_pori,3500200
2016-01-17,152.79,kokemaenjoki_pori,3500200
2016-01-18,156.45,kokemaenjoki_pori,3500200
2016-01-19,155.77,kokemaenjoki_pori,3500200
2016-01-20,153.8,kokemaenjoki_pori,3500200
2016-01-21,186.32,kokemaenjoki_pori,3500200
2016-01-22,146.67,kokemaenjoki_pori,3500200
2016-01-23,146.57,kokemaenjoki_pori,3500200
2016-01-24,161.64,kokemaenjoki_pori,3500200
2016-01-25,147.45,kokemaenjoki_pori,3500200
2016-01-26,150.79,kokemaenjoki_pori,3500200
2016-01-27,142.05,kokemaenjoki_pori,3500200
2016-01-28,159.41,kokemaenjoki_pori,3500200
2016-01-29,159.55,kokemaenjoki_pori,3500200
2016-01-30,150.53,kokemaenjoki_pori,3500200
2016-01-31,161.86,kokemaenjoki_pori,3500200
2016-02-01,133.56,kokemaenjoki_pori,3500200
2016-02-02,146.23,kokemaenjoki_pori,3500200
2016-02-03,152.13,kokemaenjoki_pori,3500200
2016-02-04,141.11,kokemaenjoki_pori,3500200
2016-02-05,134.77,kokemaenjoki_pori,3500200
2016-02-06,150.62,kokemaenjoki_pori,3500200
2016-02-07,161.64,kokemaenjoki_pori,3500200
2016-02-08,168.11,kokemaenjoki_pori,3500200
2016-02-09,147.99,kokemaenjoki_pori,3500200
2016-02-10,162.08,kokemaenjoki_pori,3500200
2016-02-11,161.02,kokemaenjoki_pori,3500200
2016-02-12,167.42,kokemaenjoki_pori,3500200
2016-02-13,150.17,kokemaenjoki_pori,3500200
2016-02-14,134.25,kokemaenjoki_pori,3500200
2016-02-15,154.81,kokemaenjoki_pori,3500200
2016-02-16,142.9,kokemaenjoki_pori,3500200
2016-02-17,146.1,kokemaenjoki_pori,3500200
2016-02-18,150.76,kokemaenjoki_pori,3500200
2016-02-19,150.36,kokemaenjoki_pori,3500200
2016-02-20,155.67,kokemaenjoki_pori,3500200
2016-02-21,161.87,kokemaenjoki_pori,3500200
2016-02-22,150.13,kokemaenjoki_pori,3500200
2016-02-23,158.56,kokemaenjoki_pori,3500200
2016-02-24,154.42,kokemaenjoki_pori,3500200
2016-02-25,164.61,kokemaenjoki_pori,3500200
2016-02-26,152.31,kokemaenjoki_pori,3500200
2016-02-27,153.6,kokemaenjoki_pori,3500200
2016-02-28,150.45,kokemaenjoki_pori,3500200
2016-02-29,152.9,kokemaenjoki_pori,3500200
2016-03-01,146.2,kokemaenjoki_pori,3500200
2016-03-02,145.27,kokemaenjoki_pori,3500200
2016-03-03,163.7,kokemaenjoki_pori,3500200
2016-03-04,143.48,kokemaenjoki_pori,3500200
2016-03-05,152.14,kokemaenjoki_pori,3500200
2016-03-06,167.12,kokemaenjoki_pori,3500200
2016-03-07,152.43,kokemaenjoki_pori,3500200
2016-03-08,165.83,kokemaenjoki_pori,3500200
2016-03-09,150.68,kokemaenjoki_pori,3500200
2016-03-10,146.15,kokemaenjoki_pori,3500200
2016-03-11,140.79,kokemaenjoki_pori,3500200
2016-03-12,173.47,kokemaenjoki_pori,3500200
2016-03-13,147.32,kokemaenjoki_pori,3500200
2016-03-14,168.94,kokemaenjoki_pori,3500200
2016-03-15,150.73,kokemaenjoki_pori,3500200
2016-03-16,177.36,kokemaenjoki_pori,3500200
2016-03-17,188.42,kokemaenjoki_pori,3500200
2016-03-18,147.02,kokemaenjoki_pori,3500200
2016-03-19,155.22,kokemaenjoki_pori,3500200
2016-03-20,177.4,kokemaenjoki_pori,3500200
2016-03-21,176.48,kokemaenjoki_pori,3500200
2016-03-22,181.5,kokemaenjoki_pori,3500200
2016-03-23,168.97,kokemaenjoki_pori,3500200
2016-03-24,199.68,kokemaenjoki_pori,3500200
2016-03-25,181.88,kokemaenjoki_pori,3500200
2016-03-26,170.18,kokemaenjoki_pori,3500200
2016-03-27,184.0,kokemaenjoki_pori,3500200
2016-03-28,177.0,kokemaenjoki_pori,3500200
2016-03-29,211.44,kokemaenjoki_pori,3500200
