datetime,water_level_m,station,station_id
2021-04-01,75.167,kemijoki_rovaniemi,4400810
2021-04-02,74.64,kemijoki_rovaniemi,4400810
2021-04-03,74.843,kemijoki_rovaniemi,4400810
2021-04-04,75.16,kemijoki_rovaniemi,4400810
2021-04-05,75.316,kemijoki_rovaniemi,4400810
2021-04-06,75.108,kemijoki_rovaniemi,4400810
2021-04-07,75.089,kemijoki_rovaniemi,4400810
2021-04-08,75.71,kemijoki_rovaniemi,4400810
2021-04-09,75.874,kemijoki_rovaniemi,4400810
2021-04-10,75.748,kemijoki_rovaniemi,4400810
2021-04-11,75.587,kemijoki_rovaniemi,4400810
2021-04-12,75.427,kemijoki_rovaniemi,4400810
2021-04-13,75.501,kemijoki_rovaniemi,4400810
2021-04-14,75.947,kemijoki_rovaniemi,4400810
2021-04-15,75.998,kemijoki_rovaniemi,4400810
2021-04-16,76.341,kemijoki_rovaniemi,4400810
2021-04-17,76.214,kemijoki_rovaniemi,4400810
2021-04-18,75.705,kemijoki_rovaniemi,4400810
2021-04-19,76.464,kemijoki_rovaniemi,4400810
2021-04-20,75.977,kemijoki_rovaniemi,4400810
2021-04-21,76.204,kemijoki_rovaniemi,4400810
2021-04-22,76.431,kemijoki_rovaniemi,4400810
2021-04-23,76.953,kemijoki_rovaniemi,4400810
2021-04-24,77.299,kemijoki_rovaniemi,4400810
2021-04-25,76.662,kemijoki_rovaniemi,4400810
2021-04-26,76.481,kemijoki_rovaniemi,4400810
2021-04-27,76.7,kemijoki_rovaniemi,4400810
2021-04-28,76.814,kemijoki_rovaniemi,4400810
2021-04-29,76.499,kemijoki_rovaniemi,4400810
2021-04-30,77.074,kemijoki_rovaniemi,4400810
2021-05-01,76.648,kemijoki_rovaniemi,4400810
2021-05-02,76.709,kemijoki_rovaniemi,4400810
2021-05-03,76.736,kemijoki_rovaniemi,4400810
2021-05-04,76.645,kemijoki_rovaniemi,4400810
2021-05-05,76.725,kemijoki_rovaniemi,4400810
2021-05-06,76.293,kemijoki_rovaniemi,4400810
2021-05-07,76.264,kemijoki_rovaniemi,4400810
2021-05-08,76.067,kemijoki_rovaniemi,4400810
2021-05-09,76.426,kemijoki_rovaniemi,4400810
2021-05-10,76.456,kemijoki_rovaniemi,4400810
2021-05-11,76.304,kemijoki_rovaniemi,4400810
2021-05-12,76.563,kemijoki_rovaniemi,4400810
2021-05-13,76.037,kemijoki_rovaniemi,4400810
2021-05-14,76.143,kemijoki_rovaniemi,4400810
2021-05-15,75.59,kemijoki_rovaniemi,4400810
2021-05-16,75.701,kemijoki_rovaniemi,4400810
2021-05-17,75.914,kemijoki_rovaniemi,4400810
2021-05-18,75.874,kemijoki_rovaniemi,4400810
2021-05-19,75.485,kemijoki_rovaniemi,4400810
2021-05-20,75.465,kemijoki_rovaniemi,4400810
2021-05-21,74.995,kemijoki_rovaniemi,4400810
2021-05-22,75.23,kemijoki_rovaniemi,4400810
2021-05-23,75.491,kemijoki_rovaniemi,4400810
2021-05-24,75.331,kemijoki_rovaniemi,4400810
2021-05-25,75.239,kemijoki_rovaniemi,4400810
2021-05-26,75.048,kemijoki_rovaniemi,4400810
2021-05-27,74.97,kemijoki_rovaniemi,4400810
2021-05-28,74.727,kemijoki_rovaniemi,4400810
2021-05-29,75.033,kemijoki_rovaniemi,4400810
2021-05-30,74.901,kemijoki_rovaniemi,4400810
2021-05-31,74.867,kemijoki_rovaniemi,4400810
2021-06-01,74.541,kemijoki_rovaniemi,4400810
2021-06-02,74.055,kemijoki_rovaniemi,4400810
2021-06-03,74.889,kemijoki_rovaniemi,4400810
2021-06-04,74.422,kemijoki_rovaniemi,4400810
2021-06-05,74.281,kemijoki_rovaniemi,4400810
2021-06-06,74.667,kemijoki_rovaniemi,4400810
2021-06-07,74.342,kemijoki_rovaniemi,4400810
2021-06-08,74.705,kemijoki_rovaniemi,4400810
2021-06-09,74.559,kemijoki_rovaniemi,4400810
2021-06-10,74.553,kemijoki_rovaniemi,4400810
2021-06-11,73.978,kemijoki_rovaniemi,4400810
2021-06-12,74.655,kemijoki_rovaniemi,4400810
2021-06-13,74.381,kemijoki_rovaniemi,4400810
2021-06-14,74.195,kemijoki_rovaniemi,4400810
2021-06-15,74.32,kemijoki_rovaniemi,4400810
2021-06-16,73.789,kemijoki_rovaniemi,4400810
2021-06-17,74.368,kemijoki_rovaniemi,4400810
2021-06-18,73.97,kemijoki_rovaniemi,4400810
2021-06-19,73.875,kemijoki_rovaniemi,4400810
2021-06-20,73.822,kemijoki_rovaniemi,4400810
2021-06-21,74.527,kemijoki_rovaniemi,4400810
2021-06-22,74.051,kemijoki_rovaniemi,4400810
2021-06-23,74.63,kemijoki_rovaniemi,4400810
2021-06-24,74.067,kemijoki_rovaniemi,4400810
2021-06-25,73.747,kemijoki_rovaniemi,4400810
2021-06-26,73.904,kemijoki_rovaniemi,4400810
2021-06-27,74.536,kemijoki_rovaniemi,4400810
2021-06-28,74.158,kemijoki_rovaniemi,4400810
2021-06-29,74.051,kemijoki_rovaniemi,4400810
2021-06-30,74.24,kemijoki_rovaniemi,4400810
2021-07-01,74.331,kemijoki_rovaniemi,4400810
2021-07-02,74.496,kemijoki_rovaniemi,4400810
2021-07-03,74.585,kemijoki_rovaniemi,4400810
2021-07-04,74.096,kemijoki_rovaniemi,4400810
2021-07-05,73.834,kemijoki_rovaniemi,4400810
2021-07-06,74.08,kemijoki_rovaniemi,4400810
2021-07-07,74.262,kemijoki_rovaniemi,4400810
2021-07-08,73.931,kemijoki_rovaniemi,4400810
2021-07-09,73.933,kemijoki_rovaniemi,4400810
2021-07-10,74.284,kemijoki_rovaniemi,4400810
2021-07-11,74.178,kemijoki_rovaniemi,4400810
2021-07-12,74.2,kemijoki_rovaniemi,4400810
2021-07-13,73.986,kemijoki_rovaniemi,4400810
2021-07-14,74.129,kemijoki_rovaniemi,4400810
2021-07-15,73.942,kemijoki_rovaniemi,4400810
2021-07-16,74.432,kemijoki_rovaniemi,4400810
2021-07-17,74.471,kemijoki_rovaniemi,4400810
2021-07-18,73.694,kemijoki_rovaniemi,4400810
2021-07-19,73.941,kemijoki_rovaniemi,4400810
2021-07-20,73.789,kemijoki_rovaniemi,4400810
2021-07-21,74.018,kemijoki_rovaniemi,4400810
2021-07-22,74.171,kemijoki_rovaniemi,4400810
2021-07-23,73.803,kemijoki_rovaniemi,4400810
2021-07-24,73.946,kemijoki_rovaniemi,4400810
2021-07-25,73.925,kemijoki_rovaniemi,4400810
2021-07-26,74.253,kemijoki_rovaniemi,4400810
2021-07-27,74.216,kemijoki_rovaniemi,4400810
2021-07-28,74.004,kemijoki_rovaniemi,4400810
2021-07-29,74.248,kemijoki_rovaniemi,4400810
2021-07-30,74.054,kemijoki_rovaniemi,4400810
2021-07-31,74.129,kemijoki_rovaniemi,4400810
2021-08-01,74.656,kemijoki_rovaniemi,4400810
2021-08-02,74.568,kemijoki_rovaniemi,4400810
2021-08-03,73.857,kemijoki_rovaniemi,4400810
2021-08-04,74.435,kemijoki_rovaniemi,4400810
2021-08-05,74.432,kemijoki_rovaniemi,4400810
2021-08-06,73.906,kemijoki_rovaniemi,4400810
2021-08-07,74.44,kemijoki_rovaniemi,4400810
2021-08-08,74.637,kemijoki_rovaniemi,4400810
2021-08-09,73.922,kemijoki_rovaniemi,4400810
2021-08-10,73.982,kemijoki_rovaniemi,4400810
2021-08-11,74.508,kemijoki_rovaniemi,4400810
2021-08-12,74.311,kemijoki_rovaniemi,4400810
2021-08-13,74.392,kemijoki_rovaniemi,4400810
2021-08-14,74.34,kemijoki_rovaniemi,4400810
2021-08-15,74.36,kemijoki_rovaniemi,4400810
2021-08-16,73.902,kemijoki_rovaniemi,4400810
2021-08-17,74.55,kemijoki_rovaniemi,4400810
2021-08-18,74.59,kemijoki_rovaniemi,4400810
2021-08-19,74.22,kemijoki_rovaniemi,4400810
2021-08-20,74.279,kemijoki_rovaniemi,4400810
2021-08-21,73.886,kemijoki_rovaniemi,4400810
2021-08-22,74.448,kemijoki_rovaniemi,4400810
2021-08-23,74.474,kemijoki_rovaniemi,4400810
2021-08-24,74.313,kemijoki_rovaniemi,4400810
2021-08-25,74.645,kemijoki_rovaniemi,4400810
2021-08-26,74.263,kemijoki_rovaniemi,4400810
2021-08-27,74.518,kemijoki_rovaniemi,4400810
2021-08-28,74.104,kemijoki_rovaniemi,4400810
2021-08-29,74.387,kemijoki_rovaniemi,4400810
2021-08-30,74.361,kemijoki_rovaniemi,4400810
2021-08-31,74.484,kemijoki_rovaniemi,4400810
2021-09-01,74.34,kemijoki_rovaniemi,4400810
2021-09-02,74.421,kemijoki_rovaniemi,4400810
2021-09-03,74.697,kemijoki_rovaniemi,4400810
2021-09-04,74.374,kemijoki_rovaniemi,4400810
2021-09-05,74.077,kemijoki_rovaniemi,4400810
2021-09-06,75.002,kemijoki_rovaniemi,4400810
2021-09-07,74.923,kemijoki_rovaniemi,4400810
2021-09-08,74.221,kemijoki_rovaniemi,4400810
2021-09-09,74.777,kemijoki_rovaniemi,4400810
2021-09-10,74.477,kemijoki_rovaniemi,4400810
2021-09-11,74.705,kemijoki_rovaniemi,4400810
2021-09-12,74.736,kemijoki_rovaniemi,4400810
2021-09-13,74.616,kemijoki_rovaniemi,4400810
2021-09-14,74.49,kemijoki_rovaniemi,4400810
2021-09-15,74.539,kemijoki_rovaniemi,4400810
2021-09-16,74.501,kemijoki_rovaniemi,4400810
2021-09-17,74.547,kemijoki_rovaniemi,4400810
2021-09-18,74.777,kemijoki_rovaniemi,4400810
2021-09-19,74.625,kemijoki_rovaniemi,4400810
2021-09-20,75.025,kemijoki_rovaniemi,4400810
2021-09-21,75.265,kemijoki_rovaniemi,4400810
2021-09-22,74.73,kemijoki_rovaniemi,4400810
2021-09-23,74.973,kemijoki_rovaniemi,4400810
2021-09-24,75.065,kemijoki_rovaniemi,4400810
2021-09-25,75.079,kemijoki_rovaniemi,4400810
2021-09-26,74.992,kemijoki_rovaniemi,4400810
2021-09-27,75.192,kemijoki_rovaniemi,4400810
2021-09-28,75.14,kemijoki_rovaniemi,4400810
2021-09-29,74.694,kemijoki_rovaniemi,4400810
2021-09-30,75.279,kemijoki_rovaniemi,4400810
2021-10-01,75.3,kemijoki_rovaniemi,4400810
2021-10-02,74.869,kemijoki_rovaniemi,4400810
2021-10-03,75.099,kemijoki_rovaniemi,4400810
2021-10-04,75.286,kemijoki_rovaniemi,4400810
2021-10-05,75.056,kemijoki_rovaniemi,4400810
2021-10-06,75.412,kemijoki_rovaniemi,4400810
2021-10-07,75.768,kemijoki_rovaniemi,4400810
2021-10-08,74.925,kemijoki_rovaniemi,4400810
2021-10-09,74.769,kemijoki_rovaniemi,4400810
2021-10-10,75.228,kemijoki_rovaniemi,4400810
2021-10-11,75.343,kemijoki_rovaniemi,4400810
2021-10-12,75.087,kemijoki_rovaniemi,4400810
2021-10-13,75.541,kemijoki_rovaniemi,4400810
2021-10-14,74.785,kemijoki_rovaniemi,4400810
2021-10-15,75.329,kemijoki_rovaniemi,4400810
2021-10-16,74.973,kemijoki_rovaniemi,4400810
2021-10-17,75.594,kemijoki_rovaniemi,4400810
2021-10-18,75.66,kemijoki_rovaniemi,4400810
2021-10-19,74.905,kemijoki_rovaniemi,4400810
2021-10-20,74.953,kemijoki_rovaniemi,4400810
2021-10-21,75.321,kemijoki_rovaniemi,4400810
2021-10-22,74.971,kemijoki_rovaniemi,4400810
2021-10-23,75.048,kemijoki_rovaniemi,4400810
2021-10-24,75.052,kemijoki_rovaniemi,4400810
2021-10-25,74.51,kemijoki_rovaniemi,4400810
2021-10-26,75.006,kemijoki_rovaniemi,4400810
2021-10-27,74.805,kemijoki_rovaniemi,4400810
2021-10-28,74.838,kemijoki_rovaniemi,4400810
2021-10-29,75.341,kemijoki_rovaniemi,4400810
2021-10-30,74.591,kemijoki_rovaniemi,4400810
2021-10-31,75.128,kemijoki_rovaniemi,4400810
2021-11-01,74.811,kemijoki_rovaniemi,4400810
2021-11-02,74.788,kemijoki_rovaniemi,4400810
2021-11-03,75.054,kemijoki_rovaniemi,4400810
2021-11-04,74.91,kemijoki_rovaniemi,4400810
2021-11-05,74.949,kemijoki_rovaniemi,4400810
2021-11-06,75.033,kemijoki_rovaniemi,4400810
2021-11-07,74.659,kemijoki_rovaniemi,4400810
2021-11-08,74.56,kemijoki_rovaniemi,4400810
2021-11-09,74.409,kemijoki_rovaniemi,4400810
2021-11-10,74.456,kemijoki_rovaniemi,4400810
2021-11-11,75.453,kemijoki_rovaniemi,4400810
2021-11-12,74.97,kemijoki_rovaniemi,4400810
2021-11-13,74.248,kemijoki_rovaniemi,4400810
2021-11-14,74.234,kemijoki_rovaniemi,4400810
2021-11-15,74.7,kemijoki_rovaniemi,4400810
2021-11-16,74.697,kemijoki_rovaniemi,4400810
2021-11-17,74.678,kemijoki_rovaniemi,4400810
2021-11-18,74.442,kemijoki_rovaniemi,4400810
2021-11-19,74.458,kemijoki_rovaniemi,4400810
2021-11-20,74.562,kemijoki_rovaniemi,4400810
2021-11-21,74.479,kemijoki_rovaniemi,4400810
2021-11-22,73.84,kemijoki_rovaniemi,4400810
2021-11-23,74.361,kemijoki_rovaniemi,4400810
2021-11-24,74.178,kemijoki_rovaniemi,4400810
2021-11-25,74.441,kemijoki_rovaniemi,4400810
2021-11-26,75.185,kemijoki_rovaniemi,4400810
2021-11-27,74.465,kemijoki_rovaniemi,4400810
2021-11-28,74.269,kemijoki_rovaniemi,4400810
2021-11-29,74.59,kemijoki_rovaniemi,4400810
2021-11-30,74.46,kemijoki_rovaniemi,4400810
2021-12-01,74.433,kemijoki_rovaniemi,4400810
2021-12-02,74.473,kemijoki_rovaniemi,4400810
2021-12-03,74.855,kemijoki_rovaniemi,4400810
2021-12-04,73.985,kemijoki_rovaniemi,4400810
2021-12-05,74.41,kemijoki_rovaniemi,4400810
2021-12-06,74.024,kemijoki_rovaniemi,4400810
2021-12-07,74.417,kemijoki_rovaniemi,4400810
2021-12-08,74.013,kemijoki_rovaniemi,4400810
2021-12-09,74.142,kemijoki_rovaniemi,4400810
2021-12-10,74.169,kemijoki_rovaniemi,4400810
2021-12-11,74.507,kemijoki_rovaniemi,4400810
2021-12-12,74.486,kemijoki_rovaniemi,4400810
2021-12-13,73.897,kemijoki_rovaniemi,4400810
2021-12-14,74.244,kemijoki_rovaniemi,4400810
2021-12-15,74.034,kemijoki_rovaniemi,4400810
2021-12-16,73.882,kemijoki_rovaniemi,4400810
2021-12-17,74.16,kemijoki_rovaniemi,4400810
2021-12-18,74.132,kemijoki_rovaniemi,4400810
2021-12-19,74.868,kemijoki_rovaniemi,4400810
2021-12-20,74.327,kemijoki_rovaniemi,4400810
2021-12-21,73.836,kemijoki_rovaniemi,4400810
2021-12-22,74.054,kemijoki_rovaniemi,4400810
2021-12-23,74.48,kemijoki_rovaniemi,4400810
2021-12-24,74.767,kemijoki_rovaniemi,4400810
2021-12-25,73.773,kemijoki_rovaniemi,4400810
2021-12-26,73.692,kemijoki_rovaniemi,4400810
2021-12-27,74.704,kemijoki_rovaniemi,4400810
2021-12-28,74.303,kemijoki_rovaniemi,4400810
2021-12-29,73.962,kemijoki_rovaniemi,4400810
2021-12-30,74.34,kemijoki_rovaniemi,4400810
2021-12-31,73.483,kemijoki_rovaniemi,4400810
2022-01-01,74.25,kemijoki_rovaniemi,4400810
2022-01-02,74.337,kemijoki_rovaniemi,4400810
2022-01-03,74.498,kemijoki_rovaniemi,4400810
2022-01-04,73.975,kemijoki_rovaniemi,4400810
2022-01-05,74.272,kemijoki_rovaniemi,4400810
2022-01-06,73.999,kemijoki_rovaniemi,4400810
2022-01-07,74.318,kemijoki_rovaniemi,4400810
2022-01-08,74.007,kemijoki_rovaniemi,4400810
2022-01-09,74.138,kemijoki_rovaniemi,4400810
2022-01-10,73.98,kemijoki_rovaniemi,4400810
2022-01-11,74.424,kemijoki_rovaniemi,4400810
2022-01-12,74.48,kemijoki_rovaniemi,4400810
2022-01-13,74.185,kemijoki_rovaniemi,4400810
2022-01-14,74.259,kemijoki_rovaniemi,4400810
2022-01-15,73.857,kemijoki_rovaniemi,4400810
2022-01-16,74.168,kemijoki_rovaniemi,4400810
2022-01-17,74.235,kemijoki_rovaniemi,4400810
2022-01-18,74.956,kemijoki_rovaniemi,4400810
2022-01-19,73.948,kemijoki_rovaniemi,4400810
2022-01-20,74.644,kemijoki_rovaniemi,4400810
2022-01-21,74.518,kemijoki_rovaniemi,4400810
2022-01-22,74.324,kemijoki_rovaniemi,4400810
2022-01-23,74.723,kemijoki_rovaniemi,4400810
2022-01-24,74.349,kemijoki_rovaniemi,4400810
2022-01-25,74.354,kemijoki_rovaniemi,4400810
2022-01-26,74.234,kemijoki_rovaniemi,4400810
2022-01-27,74.579,kemijoki_rovaniemi,4400810
2022-01-28,74.545,kemijoki_rovaniemi,4400810
2022-01-29,74.08,kemijoki_rovaniemi,4400810
2022-01-30,73.892,kemijoki_rovaniemi,4400810
2022-01-31,74.194,kemijoki_rovaniemi,4400810
2022-02-01,74.033,kemijoki_rovaniemi,4400810
2022-02-02,74.231,kemijoki_rovaniemi,4400810
2022-02-03,74.583,kemijoki_rovaniemi,4400810
2022-02-04,74.125,kemijoki_rovaniemi,4400810
2022-02-05,74.237,kemijoki_rovaniemi,4400810
2022-02-06,74.264,kemijoki_rovaniemi,4400810
2022-02-07,74.478,kemijoki_rovaniemi,4400810
2022-02-08,73.642,kemijoki_rovaniemi,4400810
2022-02-09,74.085,kemijoki_rovaniemi,4400810
2022-02-10,74.306,kemijoki_rovaniemi,4400810
2022-02-11,74.573,kemijoki_rovaniemi,4400810
2022-02-12,74.116,kemijoki_rovaniemi,4400810
2022-02-13,73.742,kemijoki_rovaniemi,4400810
2022-02-14,74.416,kemijoki_rovaniemi,4400810
2022-02-15,74.078,kemijoki_rovaniemi,4400810
2022-02-16,73.928,kemijoki_rovaniemi,4400810
2022-02-17,74.081,kemijoki_rovaniemi,4400810
2022-02-18,74.2,kemijoki_rovaniemi,4400810
2022-02-19,74.087,kemijoki_rovaniemi,4400810
2022-02-20,73.655,kemijoki_rovaniemi,4400810
2022-02-21,74.493,kemijoki_rovaniemi,4400810
2022-02-22,74.595,kemijoki_rovaniemi,4400810
2022-02-23,74.427,kemijoki_rovaniemi,4400810
2022-02-24,73.945,kemijoki_rovaniemi,4400810
2022-02-25,74.199,kemijoki_rovaniemi,4400810
2022-02-26,74.252,kemijoki_rovaniemi,4400810
2022-02-27,74.417,kemijoki_rovaniemi,4400810
2022-02-28,74.437,kemijoki_rovaniemi,4400810
2022-03-01,74.06,kemijoki_rovaniemi,4400810
2022-03-02,74.282,kemijoki_rovaniemi,4400810
2022-03-03,74.385,kemijoki_rovaniemi,4400810
2022-03-04,74.658,kemijoki_rovaniemi,4400810
2022-03-05,74.458,kemijoki_rovaniemi,4400810
2022-03-06,74.484,kemijoki_rovaniemi,4400810
2022-03-07,74.298,kemijoki_rovaniemi,4400810
2022-03-08,74.661,kemijoki_rovaniemi,4400810
2022-03-09,74.396,kemijoki_rovaniemi,4400810
2022-03-10,74.059,kemijoki_rovaniemi,4400810
2022-03-11,74.678,kemijoki_rovaniemi,4400810
2022-03-12,74.496,kemijoki_rovaniemi,4400810
2022-03-13,74.198,kemijoki_rovaniemi,4400810
2022-03-14,74.199,kemijoki_rovaniemi,4400810
2022-03-15,74.42,kemijoki_rovaniemi,4400810
2022-03-16,74.479,kemijoki_rovaniemi,4400810
2022-03-17,74.423,kemijoki_rovaniemi,4400810
2022-03-18,74.471,kemijoki_rovaniemi,4400810
2022-03-19,74.865,kemijoki_rovaniemi,4400810
2022-03-20,74.717,kemijoki_rovaniemi,4400810
2022-03-21,74.503,kemijoki_rovaniemi,4400810
2022-03-22,74.732,kemijoki_rovaniemi,4400810
2022-03-23,74.228,kemijoki_rovaniemi,4400810
2022-03-24,74.646,kemijoki_rovaniemi,4400810
2022-03-25,75.062,kemijoki_rovaniemi,4400810
2022-03-26,74.552,kemijoki_rovaniemi,4400810
2022-03-27,74.423,kemijoki_rovaniemi,4400810
2022-03-28,74.52,kemijoki_rovaniemi,4400810
2022-03-29,74.449,kemijoki_rovaniemi,4400810
2022-03-30,74.581,kemijoki_rovaniemi,4400810
2022-03-31,74.747,kemijoki_rovaniemi,4400810
2022-04-01,74.525,kemijoki_rovaniemi,4400810
2022-04-02,74.969,kemijoki_rovaniemi,4400810
2022-04-03,75.271,kemijoki_rovaniemi,4400810
2022-04-04,74.849,kemijoki_rovaniemi,4400810
2022-04-05,75.574,kemijoki_rovaniemi,4400810
2022-04-06,75.373,kemijoki_rovaniemi,4400810
2022-04-07,75.588,kemijoki_rovaniemi,4400810
2022-04-08,75.208,kemijoki_rovaniemi,4400810
2022-04-09,75.695,kemijoki_rovaniemi,4400810
2022-04-10,75.248,kemijoki_rovaniemi,4400810
2022-04-11,75.864,kemijoki_rovaniemi,4400810
2022-04-12,75.751,kemijoki_rovaniemi,4400810
2022-04-13,75.934,kemijoki_rovaniemi,4400810
2022-04-14,75.548,kemijoki_rovaniemi,4400810
2022-04-15,75.703,kemijoki_rovaniemi,4400810
2022-04-16,76.183,kemijoki_rovaniemi,4400810
2022-04-17,75.842,kemijoki_rovaniemi,4400810
2022-04-18,76.295,kemijoki_rovaniemi,4400810
2022-04-19,75.871,kemijoki_rovaniemi,4400810
2022-04-20,76.534,kemijoki_rovaniemi,4400810
2022-04-21,76.034,kemijoki_rovaniemi,4400810
2022-04-22,76.572,kemijoki_rovaniemi,4400810
2022-04-23,76.643,kemijoki_rovaniemi,4400810
2022-04-24,76.331,kemijoki_rovaniemi,4400810
2022-04-25,76.715,kemijoki_rovaniemi,4400810
2022-04-26,76.66,kemijoki_rovaniemi,4400810
2022-04-27,76.47,kemijoki_rovaniemi,4400810
2022-04-28,76.362,kemijoki_rovaniemi,4400810
2022-04-29,76.115,kemijoki_rovaniemi,4400810
2022-04-30,76.743,kemijoki_rovaniemi,4400810
2022-05-01,76.222,kemijoki_rovaniemi,4400810
2022-05-02,76.66,kemijoki_rovaniemi,4400810
2022-05-03,76.544,kemijoki_rovaniemi,4400810
2022-05-04,76.773,kemijoki_rovaniemi,4400810
2022-05-05,76.476,kemijoki_rovaniemi,4400810
2022-05-06,76.43,kemijoki_rovaniemi,4400810
2022-05-07,76.671,kemijoki_rovaniemi,4400810
2022-05-08,76.513,kemijoki_rovaniemi,4400810
2022-05-09,76.452,kemijoki_rovaniemi,4400810
2022-05-10,76.432,kemijoki_rovaniemi,4400810
2022-05-11,75.825,kemijoki_rovaniemi,4400810
2022-05-12,76.375,kemijoki_rovaniemi,4400810
2022-05-13,76.263,kemijoki_rovaniemi,4400810
2022-05-14,75.748,kemijoki_rovaniemi,4400810
2022-05-15,75.879,kemijoki_rovaniemi,4400810
2022-05-16,75.855,kemijoki_rovaniemi,4400810
2022-05-17,75.749,kemijoki_rovaniemi,4400810
2022-05-18,75.794,kemijoki_rovaniemi,4400810
2022-05-19,76.01,kemijoki_rovaniemi,4400810
2022-05-20,75.835,kemijoki_rovaniemi,4400810
2022-05-21,75.11,kemijoki_rovaniemi,4400810
2022-05-22,75.554,kemijoki_rovaniemi,4400810
2022-05-23,75.668,kemijoki_rovaniemi,4400810
2022-05-24,75.34,kemijoki_rovaniemi,4400810
2022-05-25,75.458,kemijoki_rovaniemi,4400810
2022-05-26,75.637,kemijoki_rovaniemi,4400810
2022-05-27,75.304,kemijoki_rovaniemi,4400810
2022-05-28,75.032,kemijoki_rovaniemi,4400810
2022-05-29,75.186,kemijoki_rovaniemi,4400810
2022-05-30,74.886,kemijoki_rovaniemi,4400810
2022-05-31,74.8,kemijoki_rovaniemi,4400810
2022-06-01,74.648,kemijoki_rovaniemi,4400810
2022-06-02,75.118,kemijoki_rovaniemi,4400810
2022-06-03,74.431,kemijoki_rovaniemi,4400810
2022-06-04,75.025,kemijoki_rovaniemi,4400810
2022-06-05,74.708,kemijoki_rovaniemi,4400810
2022-06-06,74.161,kemijoki_rovaniemi,4400810
2022-06-07,74.606,kemijoki_rovaniemi,4400810
2022-06-08,73.911,kemijoki_rovaniemi,4400810
2022-06-09,74.621,kemijoki_rovaniemi,4400810
2022-06-10,74.667,kemijoki_rovaniemi,4400810
2022-06-11,74.246,kemijoki_rovaniemi,4400810
2022-06-12,74.42,kemijoki_rovaniemi,4400810
2022-06-13,74.897,kemijoki_rovaniemi,4400810
2022-06-14,74.218,kemijoki_rovaniemi,4400810
2022-06-15,74.054,kemijoki_rovaniemi,4400810
2022-06-16,74.728,kemijoki_rovaniemi,4400810
2022-06-17,74.847,kemijoki_rovaniemi,4400810
2022-06-18,74.309,kemijoki_rovaniemi,4400810
2022-06-19,74.572,kemijoki_rovaniemi,4400810
2022-06-20,74.654,kemijoki_rovaniemi,4400810
2022-06-21,74.085,kemijoki_rovaniemi,4400810
2022-06-22,74.149,kemijoki_rovaniemi,4400810
2022-06-23,74.608,kemijoki_rovaniemi,4400810
2022-06-24,74.726,kemijoki_rovaniemi,4400810
2022-06-25,74.42,kemijoki_rovaniemi,4400810
2022-06-26,74.027,kemijoki_rovaniemi,4400810
2022-06-27,74.799,kemijoki_rovaniemi,4400810
2022-06-28,74.117,kemijoki_rovaniemi,4400810
2022-06-29,74.168,kemijoki_rovaniemi,4400810
2022-06-30,74.349,kemijoki_rovaniemi,4400810
2022-07-01,74.675,kemijoki_rovaniemi,4400810
2022-07-02,74.485,kemijoki_rovaniemi,4400810
2022-07-03,74.365,kemijoki_rovaniemi,4400810
2022-07-04,74.378,kemijoki_rovaniemi,4400810
2022-07-05,74.264,kemijoki_rovaniemi,4400810
2022-07-06,74.402,kemijoki_rovaniemi,4400810
2022-07-07,73.568,kemijoki_rovaniemi,4400810
2022-07-08,74.171,kemijoki_rovaniemi,4400810
2022-07-09,74.316,kemijoki_rovaniemi,4400810
2022-07-10,73.94,kemijoki_rovaniemi,4400810
2022-07-11,74.355,kemijoki_rovaniemi,4400810
2022-07-12,74.195,kemijoki_rovaniemi,4400810
2022-07-13,74.724,kemijoki_rovaniemi,4400810
2022-07-14,74.675,kemijoki_rovaniemi,4400810
2022-07-15,74.125,kemijoki_rovaniemi,4400810
2022-07-16,74.21,kemijoki_rovaniemi,4400810
2022-07-17,74.231,kemijoki_rovaniemi,4400810
2022-07-18,74.129,kemijoki_rovaniemi,4400810
2022-07-19,74.304,kemijoki_rovaniemi,4400810
2022-07-20,74.047,kemijoki_rovaniemi,4400810
2022-07-21,73.947,kemijoki_rovaniemi,4400810
2022-07-22,74.421,kemijoki_rovaniemi,4400810
2022-07-23,74.424,kemijoki_rovaniemi,4400810
2022-07-24,74.037,kemijoki_rovaniemi,4400810
2022-07-25,74.497,kemijoki_rovaniemi,4400810
2022-07-26,74.085,kemijoki_rovaniemi,4400810
2022-07-27,74.325,kemijoki_rovaniemi,4400810
2022-07-28,74.48,kemijoki_rovaniemi,4400810
2022-07-29,74.25,kemijoki_rovaniemi,4400810
2022-07-30,74.383,kemijoki_rovaniemi,4400810
2022-07-31,74.123,kemijoki_rovaniemi,4400810
2022-08-01,74.211,kemijoki_rovaniemi,4400810
2022-08-02,74.21,kemijoki_rovaniemi,4400810
2022-08-03,74.066,kemijoki_rovaniemi,4400810
2022-08-04,74.222,kemijoki_rovaniemi,4400810
2022-08-05,73.854,kemijoki_rovaniemi,4400810
2022-08-06,74.142,kemijoki_rovaniemi,4400810
2022-08-07,74.201,kemijoki_rovaniemi,4400810
2022-08-08,74.212,kemijoki_rovaniemi,4400810
2022-08-09,74.22,kemijoki_rovaniemi,4400810
2022-08-10,74.272,kemijoki_rovaniemi,4400810
2022-08-11,74.422,kemijoki_rovaniemi,4400810
2022-08-12,74.534,kemijoki_rovaniemi,4400810
